iter,elapsed_time,obj,gradnorm,eval,grad,L,iter_inner
1521,47.00332509694272,1.9462712960386087e-05,2.1494089782117363e-05,0,3280,0.05584262558588617,1521
1522,47.03179155496764,1.9408814911996208e-05,2.197278043053997e-05,0,3282,0.05025836302729755,1522
1523,47.060072637948906,1.935220037111865e-05,3.21337834285094e-05,0,3284,0.0452325267245678,1523
1524,47.11720763795893,1.9294381746641082e-05,2.2225180967226655e-05,0,3288,0.16283709620844408,1524
1525,47.14646430496941,1.9240067198546277e-05,2.121406810876376e-05,0,3290,0.14655338658759967,1525
1526,47.203028971969616,1.918753116622013e-05,2.1167066481284564e-05,0,3292,0.13189804792883972,1526
1527,47.2901064719772,1.9136308116020834e-05,2.1111255801636236e-05,0,3294,0.11870824313595575,1527
1528,47.3461674299615,1.908603359775624e-05,2.1066106927705183e-05,0,3296,0.10683741882236018,1528
1529,47.375728054961655,1.903630164166608e-05,2.102403131444124e-05,0,3298,0.09615367694012417,1529
1530,47.40342747195973,1.898666719047435e-05,2.099460761328334e-05,0,3300,0.08653830924611175,1530
1531,47.43214701296529,1.893664554440265e-05,2.1026874013989605e-05,0,3302,0.07788447832150058,1531
1532,47.460638470976846,1.8885751461988582e-05,2.1524710555981674e-05,0,3304,0.07009603048935052,1532
1533,47.489701596001396,1.883395818306907e-05,2.6147169735695008e-05,0,3306,0.06308642744041547,1533
1534,47.53284576299484,1.878221809732727e-05,2.2872067562395596e-05,0,3309,0.11355556939274784,1534
1535,47.57530284600216,1.8733808718347577e-05,2.323411405372083e-05,0,3312,0.20440002490694612,1535
1536,47.603971137985354,1.8687569718707455e-05,2.0865910560797618e-05,0,3314,0.1839600224162515,1536
1537,47.63231751299463,1.8643943573196093e-05,2.0698880575514186e-05,0,3316,0.16556402017462635,1537
1538,47.6602275549958,1.860236925085317e-05,2.066636315403065e-05,0,3318,0.1490076181571637,1538
1539,47.68891967998934,1.856252992366179e-05,2.0650466909670826e-05,0,3320,0.13410685634144734,1539
1540,47.71719493001001,1.8524089963919107e-05,2.0639067460386656e-05,0,3322,0.12069617070730261,1540
1541,47.74539038800867,1.8486679065142535e-05,2.0630497905489073e-05,0,3324,0.10862655363657235,1541
1542,47.77329543000087,1.8449887401130466e-05,2.062357713113673e-05,0,3326,0.09776389827291512,1542
1543,47.80242088800878,1.841326188171196e-05,2.0616979650663932e-05,0,3328,0.08798750844562361,1543
1544,47.831491263001226,1.8376302441877577e-05,2.0609290645841374e-05,0,3330,0.07918875760106125,1544
1545,47.85958967998158,1.8338458368157516e-05,2.0599073352583387e-05,0,3332,0.07126988184095513,1545
1546,47.88768251298461,1.829912492298135e-05,2.0585976138578805e-05,0,3334,0.06414289365685961,1546
1547,47.916024345962796,1.825764213628882e-05,2.0585981973311205e-05,0,3336,0.05772860429117366,1547
1548,47.94431017895113,1.8213327393095537e-05,2.0900803030908652e-05,0,3338,0.05195574386205629,1548
1549,47.97300684594666,1.8166286289637388e-05,2.730631629825602e-05,0,3340,0.04676016947585066,1549
1550,48.02950509596849,1.8119565498990564e-05,2.1322696897470236e-05,0,3344,0.1683366101130624,1550
1551,48.057428720989265,1.8075593537225854e-05,2.0432162387907944e-05,0,3346,0.15150294910175616,1551
1552,48.08604059598292,1.8033401351202864e-05,2.040622702800465e-05,0,3348,0.13635265419158055,1552
1553,48.11468147096457,1.7992561205989673e-05,2.038160965547165e-05,0,3350,0.1227173887724225,1553
1554,48.14365605395869,1.7952726152689415e-05,2.036135971417742e-05,0,3352,0.11044564989518026,1554
1555,48.17156942895963,1.7913512171683096e-05,2.0342459157751763e-05,0,3354,0.09940108490566223,1555
1556,48.19910163694294,1.78744961077238e-05,2.0325524448753308e-05,0,3356,0.08946097641509601,1556
1557,48.22822784591699,1.7835212572619e-05,2.0316793379533704e-05,0,3358,0.08051487877358642,1557
1558,48.2565945549286,1.779515628088622e-05,2.037213036427078e-05,0,3360,0.07246339089622778,1558
1559,48.28436788893305,1.775383499603803e-05,2.1023760962634758e-05,0,3362,0.065217051806605,1559
1560,48.312446096912026,1.7711509925176632e-05,2.778271966916455e-05,0,3364,0.05869534662594451,1560
1561,48.369380846910644,1.7670207510807815e-05,2.4640138599217045e-05,0,3368,0.21130324785340024,1561
1562,48.39801351391361,1.7631181356656158e-05,2.0293183178995413e-05,0,3370,0.19017292306806022,1562
1563,48.42549151391722,1.759490304673195e-05,2.0208618080921958e-05,0,3372,0.1711556307612542,1563
1564,48.45331855490804,1.7560517915881996e-05,2.0139379086119607e-05,0,3374,0.1540400676851288,1564
1565,48.481364471896086,1.7527751200742002e-05,2.012748518679234e-05,0,3376,0.13863606091661593,1565
1566,48.509555054915836,1.749628632789148e-05,2.012228648882682e-05,0,3378,0.12477245482495433,1566
1567,48.53674284691806,1.7465779384070702e-05,2.0118948371691765e-05,0,3380,0.1122952093424589,1567
1568,48.56452430592617,1.7435850551893333e-05,2.011654073377415e-05,0,3382,0.10106568840821302,1568
1569,48.59332176393946,1.740608021799021e-05,2.0113797096972407e-05,0,3384,0.09095911956739172,1569
1570,48.62254901393317,1.7376005613817805e-05,2.010956525607545e-05,0,3386,0.08186320761065255,1570
1571,48.651342930912506,1.734511747976854e-05,2.0103327725530335e-05,0,3388,0.0736768868495873,1571
1572,48.67910747192218,1.7312857652938936e-05,2.010208154472211e-05,0,3390,0.06630919816462857,1572
1573,48.7075241379207,1.7278626968371354e-05,2.0206409962010397e-05,0,3392,0.05967827834816572,1573
1574,48.73579301292193,1.7241962261809022e-05,2.1946790985449495e-05,0,3394,0.05371045051334915,1574
1575,48.7781106379407,1.7205460417020558e-05,2.2234767206108208e-05,0,3397,0.09667881092402847,1575
1576,48.8188745129446,1.7170708262771033e-05,2.0620166173046903e-05,0,3400,0.17402185966325126,1576
1577,48.84658576291986,1.7137857153715653e-05,1.9978968095303413e-05,0,3402,0.15661967369692614,1577
1578,48.87472230492858,1.7106583516130053e-05,1.996523562170917e-05,0,3404,0.14095770632723353,1578
1579,48.902739013923565,1.7076511024736447e-05,1.995395598355502e-05,0,3406,0.12686193569451018,1579
1580,48.93040872190613,1.7047311739503804e-05,1.994459247226634e-05,0,3408,0.11417574212505917,1580
1581,48.95873193090665,1.701862314983336e-05,1.9935990420856966e-05,0,3410,0.10275816791255325,1581
1582,48.98722059690044,1.6990045066400086e-05,1.9927071959875258e-05,0,3412,0.09248235112129793,1582
1583,49.01476492988877,1.6961136339281576e-05,1.9916653322909424e-05,0,3414,0.08323411600916815,1583
1584,49.04257559688995,1.6931411662169472e-05,1.990383712024176e-05,0,3416,0.07491070440825133,1584
1585,49.0715858048934,1.6900338832045115e-05,1.98911285674008e-05,0,3418,0.0674196339674262,1585
1586,49.10028626289568,1.686734069064434e-05,1.9923013061615746e-05,0,3420,0.06067767057068358,1586
1587,49.12922488790355,1.6831868714107562e-05,2.0678314074549528e-05,0,3422,0.05460990351361522,1587
1588,49.15669155391515,1.6794955595810112e-05,3.2174212921837436e-05,0,3424,0.0491489131622537,1588
1589,49.213588178914506,1.67564190556698e-05,2.2529927922787688e-05,0,3428,0.17693608738411332,1589
1590,49.24241646990413,1.6720891642272927e-05,1.9723055038166147e-05,0,3430,0.15924247864570198,1590
1591,49.27037434489466,1.668720597725972e-05,1.9691165325621216e-05,0,3432,0.1433182307811318,1591
1592,49.299436803907156,1.6654717578930694e-05,1.966579798785466e-05,0,3434,0.1289864077030186,1592
1593,49.32833517892868,1.6623120768172284e-05,1.964255824422908e-05,0,3436,0.11608776693271676,1593
1594,49.35686421993887,1.659207840027243e-05,1.962062216872178e-05,0,3438,0.10447899023944508,1594
1595,49.38516771994182,1.6561218399753722e-05,1.9598943346038428e-05,0,3440,0.09403109121550057,1595
1596,49.413510678947205,1.6530130708180884e-05,1.9576444897394302e-05,0,3442,0.08462798209395052,1596
1597,49.44212747094571,1.649836419640724e-05,1.955207388149134e-05,0,3444,0.07616518388455547,1597
1598,49.47120597094181,1.6465423790959992e-05,1.9526068305571112e-05,0,3446,0.06854866549609992,1598
1599,49.499193261930486,1.6430769394992535e-05,1.9514443174270187e-05,0,3448,0.06169379894648993,1599
1600,49.52793826191919,1.6393840283243686e-05,1.9766762170076502e-05,0,3450,0.05552441905184094,1600
1601,49.558885969920084,1.6354581496666773e-05,2.4452723201158118e-05,0,3452,0.04997197714665685,1601
1602,49.61786163691431,1.6316091762894278e-05,2.0525735107611272e-05,0,3456,0.17989911772796466,1602
1603,49.64596888690721,1.627977230893019e-05,1.9324262785419134e-05,0,3458,0.1619092059551682,1603
1604,49.674941094912356,1.6245130662293246e-05,1.9291068787584917e-05,0,3460,0.14571828535965137,1604
1605,49.7037822609127,1.6211761835487833e-05,1.926113806342813e-05,0,3462,0.13114645682368622,1605
1606,49.73293059389107,1.6179379651541882e-05,1.9234533906699168e-05,0,3464,0.11803181114131761,1606
1607,49.76143430187949,1.6147667577334134e-05,1.9209899383054012e-05,0,3466,0.10622863002718586,1607
1608,49.78914005187107,1.6116276035490367e-05,1.9186346570790843e-05,0,3468,0.09560576702446727,1608
1609,49.81738534386386,1.608481931081963e-05,1.9162833294127836e-05,0,3470,0.08604519032202054,1609
1610,49.846886510873446,1.6052872532002438e-05,1.9138532729805248e-05,0,3472,0.07744067128981849,1610
1611,49.87513038585894,1.60199688894828e-05,1.9114918616712137e-05,0,3474,0.06969660416083664,1611
1612,49.90316305286251,1.598559964234112e-05,1.911999190788516e-05,0,3476,0.06272694374475299,1612
1613,49.93123438587645,1.5949253759125094e-05,1.955477963212451e-05,0,3478,0.05645424937027769,1613
1614,49.959565010882216,1.591121197879246e-05,2.6436296087288773e-05,0,3480,0.05080882443324992,1614
1615,50.01633234487963,1.5873364074609113e-05,2.0979380145121243e-05,0,3484,0.1829117679596997,1615
1616,50.04551671989611,1.5837874920685574e-05,1.8927427014449933e-05,0,3486,0.16462059116372973,1616
1617,50.07425217889249,1.580421955889062e-05,1.8901519679548886e-05,0,3488,0.14815853204735677,1617
1618,50.10500888788374,1.5771896371924164e-05,1.8874399579826986e-05,0,3490,0.1333426788426211,1618
1619,50.13388342887629,1.5740632895019238e-05,1.8853116647508622e-05,0,3492,0.120008410958359,1619
1620,50.16233276188723,1.5710126272151142e-05,1.8833975976640668e-05,0,3494,0.1080075698625231,1620
1621,50.191276302881306,1.5680042039843295e-05,1.8816362192592003e-05,0,3496,0.0972068128762708,1621
1622,50.21860463588382,1.5650010754068444e-05,1.8799329318823643e-05,0,3498,0.08748613158864371,1622
1623,50.24755771888886,1.5619625170543772e-05,1.8783319562361524e-05,0,3500,0.07873751842977934,1623
1624,50.27613480290165,1.5588438284431457e-05,1.8779034127969244e-05,0,3502,0.07086376658680141,1624
1625,50.304381385911256,1.555597220142648e-05,1.8906601290858577e-05,0,3504,0.06377738992812126,1625
1626,50.33265321989893,1.552187937567023e-05,2.0687699050881773e-05,0,3506,0.05739965093530914,1626
1627,50.37553371989634,1.548812270857333e-05,2.0224651791818758e-05,0,3509,0.10331937168355645,1627
1628,50.403584635903826,1.5455052646221977e-05,2.2781946978923924e-05,0,3511,0.0929874345152008,1628
1629,50.44544205290731,1.5422947447863385e-05,1.927116572054082e-05,0,3514,0.16737738212736145,1629
1630,50.47346663591452,1.539278664770397e-05,1.8612391788844308e-05,0,3516,0.1506396439146253,1630
1631,50.501718885905575,1.5364020805661644e-05,1.859997246316e-05,0,3518,0.1355756795231628,1631
1632,50.529369052906986,1.5336306444138853e-05,1.8587136871490623e-05,0,3520,0.12201811157084652,1632
1633,50.55663830289268,1.53093492006008e-05,1.8578408103842187e-05,0,3522,0.10981630041376188,1633
1634,50.58566667791456,1.528282249720437e-05,1.8570832803574193e-05,0,3524,0.09883467037238569,1634
1635,50.61443938591401,1.5256365912940602e-05,1.8564943971686148e-05,0,3526,0.08895120333514712,1635
1636,50.64234851091169,1.522958233540573e-05,1.8565772829322123e-05,0,3528,0.08005608300163242,1636
1637,50.671030802914174,1.5202039394553784e-05,1.862030789929623e-05,0,3530,0.07205047470146918,1637
1638,50.69901863692212,1.5173310590596367e-05,1.9183992270538342e-05,0,3532,0.06484542723132226,1638
1639,50.72717105393531,1.5143563513157356e-05,2.5084053931104878e-05,0,3534,0.05836088450819004,1639
1640,50.78257442894392,1.5114616838230897e-05,2.225857138020902e-05,0,3538,0.21009918422948415,1640
1641,50.81053730394342,1.5087485300049332e-05,1.85765348572454e-05,0,3540,0.18908926580653573,1641
1642,50.83891476196004,1.5062493053198937e-05,1.8521497586278917e-05,0,3542,0.17018033922588216,1642
1643,50.86792196994065,1.5038958181227595e-05,1.847129239843404e-05,0,3544,0.15316230530329394,1643
1644,50.895954927953426,1.5016646539687886e-05,1.8469364029970507e-05,0,3546,0.13784607477296457,1644
1645,50.92352901096456,1.4995288019528273e-05,1.847226275314552e-05,0,3548,0.12406146729566811,1645
1646,50.95167134393705,1.4974588650012768e-05,1.8476480035909505e-05,0,3550,0.11165532056610131,1646
1647,50.98109721892979,1.4954223470907411e-05,1.848112110321094e-05,0,3552,0.10048978850949118,1647
1648,51.00910363494768,1.4933833319675375e-05,1.848503922669194e-05,0,3554,0.09044080965854207,1648
1649,51.0369509679731,1.4913021936932178e-05,1.848713266339534e-05,0,3556,0.08139672869268787,1649
1650,51.065474884992,1.489135309231471e-05,1.8486663378488398e-05,0,3558,0.07325705582341908,1650
1651,51.0934374689823,1.4868348305496255e-05,1.8487771535934327e-05,0,3560,0.06593135024107717,1651
1652,51.122766510990914,1.484349090277024e-05,1.8556389876730235e-05,0,3562,0.059338215216969456,1652
1653,51.154000094975345,1.481633458671948e-05,1.9731140980440976e-05,0,3564,0.053404393695272515,1653
1654,51.195982177974656,1.4789192073112168e-05,1.997305874813536e-05,0,3567,0.09612790865149053,1654
1655,51.22361684497446,1.4762273942403577e-05,2.3503088569062463e-05,0,3569,0.08651511778634148,1655
1656,51.26644871997996,1.4735563655035037e-05,1.863187140557164e-05,0,3572,0.15572721201541467,1656
1657,51.29457426100271,1.471058032318096e-05,1.8371272191251174e-05,0,3574,0.1401544908138732,1657
1658,51.32331651102868,1.4686488474845762e-05,1.835979147732564e-05,0,3576,0.12613904173248588,1658
1659,51.351744220010005,1.4662983438978123e-05,1.834388036780252e-05,0,3578,0.1135251375592373,1659
1660,51.38063163700281,1.4639762400451325e-05,1.833234269827455e-05,0,3580,0.10217262380331357,1660
1661,51.40839772002073,1.4616489695926608e-05,1.8320605785552778e-05,0,3582,0.09195536142298222,1661
1662,51.4365041370329,1.4592796995962538e-05,1.831539682670535e-05,0,3584,0.082759825280684,1662
1663,51.464577678008936,1.4568283057298905e-05,1.8355624259799957e-05,0,3586,0.0744838427526156,1663
1664,51.493222345015965,1.4542545244373327e-05,1.8801895440554518e-05,0,3588,0.06703545847735405,1664
1665,51.521216262015514,1.4515590896238843e-05,2.3283915936983642e-05,0,3590,0.06033191262961865,1665
1666,51.578737636998994,1.448962236775703e-05,2.148957933045587e-05,0,3594,0.21719488546662716,1666
1667,51.60658163699554,1.4465181074524405e-05,1.8328444719286e-05,0,3596,0.19547539691996443,1667
1668,51.63459226200939,1.444261528761267e-05,1.8222214172835367e-05,0,3598,0.175927857227968,1668
1669,51.66322163701989,1.44213494880541e-05,1.817086497278364e-05,0,3600,0.1583350715051712,1669
1670,51.692734346026555,1.4401162357278185e-05,1.8156297545674477e-05,0,3602,0.14250156435465408,1670
1671,51.72096984600648,1.4381807961450982e-05,1.8149892889040223e-05,0,3604,0.12825140791918868,1671
1672,51.74938222102355,1.4363016992812466e-05,1.81446465726453e-05,0,3606,0.11542626712726982,1672
1673,51.777783638041,1.4344492484617046e-05,1.8139909082613793e-05,0,3608,0.10388364041454284,1673
1674,51.80594259605277,1.4325906403316631e-05,1.8134646773944568e-05,0,3610,0.09349527637308856,1674
1675,51.83431018007104,1.4306897001817377e-05,1.8127962630943197e-05,0,3612,0.08414574873577971,1675
1676,51.86323230506969,1.428706614352123e-05,1.8119507641136667e-05,0,3614,0.07573117386220174,1676
1677,51.89201351307565,1.4265977272209524e-05,1.811507433825062e-05,0,3616,0.06815805647598157,1677
1678,51.920387429068796,1.4243160327220556e-05,1.8191609474962617e-05,0,3618,0.06134225082838341,1678
1679,51.94924322006409,1.4218223818143649e-05,1.9451335527960813e-05,0,3620,0.05520802574554507,1679
1680,51.990560095058754,1.4193250641482937e-05,1.941742198361395e-05,0,3623,0.09937444634198113,1680
1681,52.01934426106163,1.4168435270549012e-05,2.217092823393285e-05,0,3625,0.08943700170778301,1681
1682,52.060437761072535,1.414401878949114e-05,1.8358809521335344e-05,0,3628,0.16098660307400944,1682
1683,52.08875071906368,1.4121082665608651e-05,1.796382086245789e-05,0,3630,0.1448879427666085,1683
1684,52.11677888507256,1.409900139730909e-05,1.794928916775791e-05,0,3632,0.13039914848994766,1684
1685,52.14516880107112,1.4077478912585876e-05,1.7929620718468047e-05,0,3634,0.1173592336409529,1685
1686,52.17366192606278,1.4056237922608609e-05,1.7914519210325567e-05,0,3636,0.1056233102768576,1686
1687,52.20146813406609,1.4034970703087274e-05,1.7899799010211123e-05,0,3638,0.09506097924917184,1687
1688,52.23021713408525,1.4013339144846534e-05,1.7890355995504864e-05,0,3640,0.08555488132425466,1688
1689,52.258142425096594,1.3990973657928867e-05,1.7913205517444042e-05,0,3642,0.0769993931918292,1689
1690,52.28635692509124,1.3967491648532082e-05,1.820129511734723e-05,0,3644,0.06929945387264629,1690
1691,52.31459188309964,1.3942729735423159e-05,2.101715521466593e-05,0,3646,0.062369508485381656,1691
1692,52.35732034110697,1.3917834562583343e-05,1.914560188739979e-05,0,3649,0.11226511527368699,1692
1693,52.38568663308979,1.3893533782817672e-05,2.063593951918304e-05,0,3651,0.10103860374631829,1693
1694,52.427395508100744,1.387022856803062e-05,1.8722766143845192e-05,0,3654,0.18186948674337292,1694
1695,52.456089633109514,1.384828444190792e-05,1.7715957870327607e-05,0,3656,0.16368253806903563,1695
1696,52.4841680501122,1.3827494886272156e-05,1.7700183565233804e-05,0,3658,0.14731428426213206,1696
1697,52.51324330011266,1.3807526498659047e-05,1.7686318097145026e-05,0,3660,0.13258285583591886,1697
1698,52.542124592117034,1.378813598527859e-05,1.7674854206166495e-05,0,3662,0.11932457025232698,1698
1699,52.570727217098465,1.3769054068634376e-05,1.766423210961291e-05,0,3664,0.10739211322709429,1699
1700,52.60044613308855,1.3749983360377925e-05,1.765367877574693e-05,0,3666,0.09665290190438486,1700
1701,52.629820133093745,1.3730595739306889e-05,1.7642334049198332e-05,0,3668,0.08698761171394638,1701
1702,52.6600085500977,1.3710529877452316e-05,1.7630051119233855e-05,0,3670,0.07828885054255175,1702
1703,52.68987221608404,1.3689389280815034e-05,1.7622646867194204e-05,0,3672,0.07045996548829657,1703
1704,52.718450466083596,1.3666746359986346e-05,1.769046893067908e-05,0,3674,0.06341396893946691,1704
1705,52.74691105008242,1.3642232210096208e-05,1.87617641079899e-05,0,3676,0.05707257204552022,1705
1706,52.78900971609983,1.3617753988392024e-05,1.8503605805863985e-05,0,3679,0.1027306296819364,1706
1707,52.818000799103174,1.3593405043104758e-05,2.0187966198333775e-05,0,3681,0.09245756671374276,1707
1708,52.861112507089274,1.3569795078455456e-05,1.786458860683719e-05,0,3684,0.166423620084737,1708
1709,52.8901680491108,1.3547452885447798e-05,1.7466492963714173e-05,0,3686,0.1497812580762633,1709
1710,52.9183790491079,1.3525978407145872e-05,1.7449737830330844e-05,0,3688,0.13480313226863697,1710
1711,52.946325132099446,1.3505098527604124e-05,1.7432281751800027e-05,0,3690,0.12132281904177328,1711
1712,52.97490609111264,1.3484558664795038e-05,1.7417346376158857e-05,0,3692,0.10919053713759595,1712
1713,53.00375959111261,1.3464076994646163e-05,1.740269404017168e-05,0,3694,0.09827148342383636,1713
1714,53.03320663209888,1.344334292831268e-05,1.7388721911582908e-05,0,3696,0.08844433508145273,1714
1715,53.062285757099744,1.3422014789916505e-05,1.7379681177504777e-05,0,3698,0.07959990157330746,1715
1716,53.090837757103145,1.3399720881829777e-05,1.7415702301643078e-05,0,3700,0.07163991141597671,1716
1717,53.121073590096785,1.3376092885715978e-05,1.789228225936516e-05,0,3702,0.06447592027437904,1717
1718,53.149768007104285,1.335125063512958e-05,2.3105890676511653e-05,0,3704,0.05802832824694114,1718
1719,53.20688742410857,1.3326907371061072e-05,2.0512432864294494e-05,0,3708,0.2089019816889881,1719
1720,53.23503909111605,1.3303919475883242e-05,1.7325389135397155e-05,0,3710,0.1880117835200893,1720
1721,53.26431671611499,1.3282519588054235e-05,1.7272838080694548e-05,0,3712,0.16921060516808037,1721
1722,53.29239900811808,1.3262151421378289e-05,1.7218010163151747e-05,0,3714,0.15228954465127234,1722
1723,53.320543633104535,1.3242617870274055e-05,1.7204337762683494e-05,0,3716,0.1370605901861451,1723
1724,53.3478662581183,1.3223691464130459e-05,1.7194232374884836e-05,0,3718,0.1233545311675306,1724
1725,53.37573138310108,1.3205124778571878e-05,1.7185194140679833e-05,0,3720,0.11101907805077754,1725
1726,53.40402580011869,1.3186644512345905e-05,1.7176454747825316e-05,0,3722,0.0999171702456998,1726
1727,53.43322675811942,1.3167948891807186e-05,1.716707613540572e-05,0,3724,0.08992545322112981,1727
1728,53.46140150813153,1.3148705246249536e-05,1.7156124015238284e-05,0,3726,0.08093290789901683,1728
1729,53.489589883130975,1.3128547578571885e-05,1.7142831175923352e-05,0,3728,0.07283961710911516,1729
1730,53.517993008106714,1.310707445849269e-05,1.7129152379577585e-05,0,3730,0.06555565539820364,1730
1731,53.546963258093456,1.3083850317788613e-05,1.7152425265631718e-05,0,3732,0.05900008985838328,1731
1732,53.57495200808626,1.3058463106079146e-05,1.782420544440888e-05,0,3734,0.053100080872544954,1732
1733,53.60300371708581,1.3031826033282922e-05,2.8628604993655184e-05,0,3736,0.04779007278529046,1733
1734,53.660319675080245,1.3003389186548366e-05,1.9065319173695345e-05,0,3740,0.17204426202704567,1734
1735,53.689481842069654,1.2977197491134553e-05,1.6975667542596232e-05,0,3742,0.1548398358243411,1735
1736,53.71758413306088,1.2952099963493333e-05,1.6943568725722875e-05,0,3744,0.139355852241907,1736
1737,53.74616996606346,1.292765777282665e-05,1.6916041632872526e-05,0,3746,0.1254202670177163,1737
1738,53.77374459107523,1.2903643439574925e-05,1.6891229466727603e-05,0,3748,0.11287824031594468,1738
1739,53.801984174060635,1.2879805842155822e-05,1.6867284764162384e-05,0,3750,0.10159041628435021,1739
1740,53.829758591076825,1.2855868218756197e-05,1.684417118268872e-05,0,3752,0.09143137465591519,1740
1741,53.85761242409353,1.2831525988471463e-05,1.6824351653382652e-05,0,3754,0.08228823719032367,1741
1742,53.88595746608917,1.2806446388429654e-05,1.6830780516258897e-05,0,3756,0.0740594134712913,1742
1743,53.914211800089106,1.2780284340519195e-05,1.707582792598005e-05,0,3758,0.06665347212416217,1743
1744,53.943078717100434,1.275290738597102e-05,1.9843657392049583e-05,0,3760,0.05998812491174595,1744
1745,53.98589375911979,1.2725419101040523e-05,1.849996549135756e-05,0,3763,0.10797862484114272,1745
1746,54.028964675118914,1.2699452277902848e-05,1.8085369263860317e-05,0,3766,0.1943615247140569,1746
1747,54.057830175122945,1.2674639316787736e-05,1.6674007208644733e-05,0,3768,0.17492537224265123,1747
1748,54.08678905011038,1.2651073557813965e-05,1.6621224422450735e-05,0,3770,0.15743283501838612,1748
1749,54.11544455008698,1.262842956275399e-05,1.65968701616873e-05,0,3772,0.14168955151654752,1749
1750,54.14431467509712,1.2606506417818525e-05,1.6580834770291757e-05,0,3774,0.12752059636489277,1750
1751,54.172720633097924,1.258508338015052e-05,1.6566380056496965e-05,0,3776,0.1147685367284035,1751
1752,54.20075009111315,1.2563917008845263e-05,1.6553027783414237e-05,0,3778,0.10329168305556315,1752
1753,54.22818180010654,1.2542738249494239e-05,1.653989433837603e-05,0,3780,0.09296251475000683,1753
1754,54.25580409212853,1.2521250208280645e-05,1.652633633362789e-05,0,3782,0.08366626327500615,1754
1755,54.28412913411739,1.2499125914619807e-05,1.6512830423394224e-05,0,3784,0.07529963694750554,1755
1756,54.31305642510415,1.2476007072917395e-05,1.651119073356413e-05,0,3786,0.06776967325275499,1756
1757,54.34077684208751,1.245151450051008e-05,1.6665588025414603e-05,0,3788,0.06099270592747949,1757
1758,54.3693333840929,1.2425443213954867e-05,1.8969664127553564e-05,0,3790,0.054893435334731545,1758
1759,54.41184142610291,1.239928204568909e-05,1.901117605155459e-05,0,3793,0.09880818360251678,1759
1760,54.45409480109811,1.2374178774919561e-05,1.7324761880627508e-05,0,3796,0.1778547304845302,1760
1761,54.482358926092274,1.2350267555438735e-05,1.6372533501435546e-05,0,3798,0.1600692574360772,1761
1762,54.51127730109147,1.2327383498995734e-05,1.6354794561374384e-05,0,3800,0.1440623316924695,1762
1763,54.53993009211263,1.2305237157184173e-05,1.6340243264028028e-05,0,3802,0.12965609852322255,1763
1764,54.5686428421177,1.2283617404766885e-05,1.6327398733507906e-05,0,3804,0.11669048867090029,1764
1765,54.59734921713243,1.2262290803836216e-05,1.631553692086821e-05,0,3806,0.10502143980381026,1765
1766,54.62725934214541,1.224099937995754e-05,1.630386032520678e-05,0,3808,0.09451929582342924,1766
1767,54.655395217152545,1.221945841457507e-05,1.6291535551784903e-05,0,3810,0.08506736624108632,1767
1768,54.68395755015081,1.2197354223641276e-05,1.6277918259699636e-05,0,3812,0.0765606296169777,1768
1769,54.71237630015821,1.2174342158680448e-05,1.626474437090738e-05,0,3814,0.06890456665527993,1769
1770,54.741574217157904,1.2150047057584389e-05,1.6281354582202567e-05,0,3816,0.06201410998975194,1770
1771,54.77022871715599,1.2124099927968e-05,1.6754694304770174e-05,0,3818,0.055812698990776746,1771
1772,54.79902305113501,1.2096883946544729e-05,2.4006413535358216e-05,0,3820,0.05023142909169907,1772
1773,54.855913342151325,1.2069216901154319e-05,1.8160134952107153e-05,0,3824,0.18083314473011666,1773
1774,54.88408425814123,1.204321476914151e-05,1.6127042646659326e-05,0,3826,0.162749830257105,1774
1775,54.9123166751524,1.2018376031486487e-05,1.6105109902657906e-05,0,3828,0.1464748472313945,1775
1776,54.940575633139815,1.199430410052781e-05,1.608350909460915e-05,0,3830,0.13182736250825505,1776
1777,54.96883242513286,1.197080077556095e-05,1.6064989304957824e-05,0,3832,0.11864462625742955,1777
1778,54.99802555015776,1.1947646433601797e-05,1.6047448109693907e-05,0,3834,0.1067801636316866,1778
1779,55.02704296718002,1.192459867263062e-05,1.6030339925919566e-05,0,3836,0.09610214726851794,1779
1780,55.054737133177696,1.1901390051840929e-05,1.60129229560841e-05,0,3838,0.08649193254166615,1780
1781,55.083016258169664,1.1877726074878106e-05,1.599532506979015e-05,0,3840,0.07784273928749953,1781
1782,55.111825550178764,1.1853283661749143e-05,1.598443192009259e-05,0,3842,0.07005846535874959,1782
1783,55.14035242519458,1.1827715905621713e-05,1.6061408940872235e-05,0,3844,0.06305261882287463,1783
1784,55.168444216193166,1.1800747675898272e-05,1.729779865256312e-05,0,3846,0.05674735694058717,1784
1785,55.21124675817555,1.1773900720367858e-05,1.7045614654512953e-05,0,3849,0.10214524249305691,1785
1786,55.23959688315517,1.174734926337282e-05,1.9078027996686684e-05,0,3851,0.09193071824375122,1786
1787,55.282200341142016,1.1721388943531555e-05,1.6265572719382875e-05,0,3854,0.1654752928387522,1787
1788,55.31014621615759,1.1696676666485845e-05,1.581320291535003e-05,0,3856,0.148927763554877,1788
1789,55.33842517514131,1.1672818500604128e-05,1.5795438889408205e-05,0,3858,0.1340349871993893,1789
1790,55.36688755013165,1.1649581550366555e-05,1.5776209286412463e-05,0,3860,0.12063148847945038,1790
1791,55.395635717140976,1.1626757412898039e-05,1.576043497746922e-05,0,3862,0.10856833963150535,1791
