iter,elapsed_time,obj,gradnorm,eval,grad,no_perturb_count,gamma,inv_step,momentum
64,0.07704445396666415,0.11563087924229598,0.7305415425749244,64,64,64,2.5000000000000002e-08,4000.0,0.9999975
65,0.0781899949797662,0.10737537394195226,0.7128979742068943,65,65,65,2.5000000000000002e-08,4000.0,0.9999975
66,0.07951291197969113,0.09948530100388688,0.6978940121725037,66,66,66,2.5000000000000002e-08,4000.0,0.9999975
67,0.0807419529883191,0.09195203132467822,0.6838402342507828,67,67,67,2.5000000000000002e-08,4000.0,0.9999975
68,0.08206432798760943,0.08476723321874782,0.6690760293432569,68,68,68,2.5000000000000002e-08,4000.0,0.9999975
69,0.0832555359811522,0.07792315842572939,0.6522507089138404,69,69,69,2.5000000000000002e-08,4000.0,0.9999975
70,0.08436670298397075,0.07141282865192655,0.6325547726375041,70,70,70,2.5000000000000002e-08,4000.0,0.9999975
71,0.08549516097991727,0.06523005604715403,0.6098469118035531,71,71,71,2.5000000000000002e-08,4000.0,0.9999975
72,0.08661624498199672,0.059369282178804245,0.5846471992488358,72,72,72,2.5000000000000002e-08,4000.0,0.9999975
73,0.08790141198551282,0.053825287766099184,0.5580000525745471,73,73,73,2.5000000000000002e-08,4000.0,0.9999975
74,0.08904436997545417,0.04859287136653159,0.531241268105944,74,74,74,2.5000000000000002e-08,4000.0,0.9999975
75,0.09015603696752805,0.04366659511346268,0.5057235696080585,75,75,75,2.5000000000000002e-08,4000.0,0.9999975
76,0.09126807896245737,0.039040653925557514,0.4825600126923655,76,76,76,2.5000000000000002e-08,4000.0,0.9999975
77,0.09237432896043174,0.0347088690676979,0.4624343152758101,77,77,77,2.5000000000000002e-08,4000.0,0.9999975
78,0.0934839539550012,0.03066476824020062,0.4455075001489631,78,78,78,2.5000000000000002e-08,4000.0,0.9999975
79,0.094578787960927,0.02690170640238969,0.431429667910762,79,79,79,2.5000000000000002e-08,4000.0,0.9999975
80,0.09568262196262367,0.023412995934967713,0.41944896702953116,80,80,80,2.5000000000000002e-08,4000.0,0.9999975
81,0.09679203796258662,0.020192031811408488,0.40859492027069383,81,81,81,2.5000000000000002e-08,4000.0,0.9999975
82,0.0980470379581675,0.017232403095441197,0.39789790114664125,82,82,82,2.5000000000000002e-08,4000.0,0.9999975
83,0.09935537095589098,0.014527977183318948,0.38659530027482086,83,83,83,2.5000000000000002e-08,4000.0,0.9999975
84,0.10058841195132118,0.012072939329625812,0.3742760984275357,84,84,84,2.5000000000000002e-08,4000.0,0.9999975
85,0.10171070294745732,0.009861777057211215,0.36093208780526315,85,85,85,2.5000000000000002e-08,4000.0,0.9999975
86,0.1028206619375851,0.007889216242779069,0.3469101916930264,86,86,86,2.5000000000000002e-08,4000.0,0.9999975
87,0.10394166193145793,0.006150132676954541,0.3327865141771985,87,87,87,2.5000000000000002e-08,4000.0,0.9999975
88,0.10506049492687453,0.004639469035835541,0.319200762400742,88,88,88,2.5000000000000002e-08,4000.0,0.9999975
89,0.10627103692968376,0.003352179776081002,0.30669558674324243,89,89,89,2.5000000000000002e-08,4000.0,0.9999975
90,0.10755066192359664,0.0022832116657044723,0.295599456835772,90,90,90,2.5000000000000002e-08,4000.0,0.9999975
91,0.10875445291458163,0.001427514554665979,0.2859770635829861,91,91,91,2.5000000000000002e-08,4000.0,0.9999975
92,0.10988286991778295,0.0007800707604117369,0.277652192850129,92,92,92,2.5000000000000002e-08,4000.0,0.9999975
93,0.11098557891091332,0.0003359313666916453,0.27028904311750496,93,93,93,2.5000000000000002e-08,4000.0,0.9999975
94,0.11209228691586759,9.025016361902879e-05,0.26350365735631903,94,94,94,2.5000000000000002e-08,4000.0,0.9999975
95,0.11319978690880816,3.8308391696678456e-05,0.2569715582908681,95,95,95,2.5000000000000002e-08,4000.0,0.9999975
96,0.11435903691744898,0.00017552590260513714,0.25050244313062786,96,96,96,2.5000000000000002e-08,4000.0,0.9999975
97,0.11555216190754436,0.0004974577247675554,0.24406580017150914,97,97,97,2.5000000000000002e-08,4000.0,0.9999975
98,0.11681011991458945,0.0009997790807320594,0.23776761880301914,98,98,98,2.5000000000000002e-08,4000.0,0.9999975
99,0.11799641192192212,0.0016782650169938713,0.2317925397748929,99,99,99,2.5000000000000002e-08,4000.0,0.9999975
100,0.11911174590932205,0.00252877142356667,0.22633384861369554,100,100,100,2.5000000000000002e-08,4000.0,0.9999975
101,0.12031199591001496,0.003547222249388094,0.22153399051222117,101,101,101,2.5000000000000002e-08,4000.0,0.9999975
102,0.1214318709098734,0.004729604503849824,0.2174515576057635,102,102,102,2.5000000000000002e-08,4000.0,0.9999975
103,0.12270895391702652,0.0060719698114871925,0.21405984967626188,103,103,103,2.5000000000000002e-08,4000.0,0.9999975
104,0.12409062091319356,0.007570439753756789,0.21127121767322252,104,104,104,2.5000000000000002e-08,4000.0,0.9999975
105,0.12541628790495452,0.009221211985931859,0.20897422398483761,105,105,105,2.5000000000000002e-08,4000.0,0.9999975
106,0.1265775379142724,0.011020564728706075,0.2070691081367648,106,106,106,2.5000000000000002e-08,4000.0,0.9999975
107,0.12770691291370895,0.01296485828677267,0.20549064219643198,107,107,107,2.5000000000000002e-08,4000.0,0.9999975
108,0.12882595391420182,0.015050533423729523,0.20421395841045212,108,108,108,2.5000000000000002e-08,4000.0,0.9999975
109,0.1299580789054744,0.017274107419797555,0.2032455551272335,109,109,109,2.5000000000000002e-08,4000.0,0.9999975
110,0.13108099589589983,0.019632169177828382,0.20260616347513452,110,110,110,2.5000000000000002e-08,4000.0,0.9999975
111,0.13234087088494562,0.022121374707313023,0.20231335673134213,111,111,111,2.5000000000000002e-08,4000.0,0.9999975
112,0.1337639538833173,0.024738443832048068,0.20236993632804035,112,112,112,2.5000000000000002e-08,4000.0,0.9999975
113,0.13502149588020984,0.02748015832334645,0.2027605602915043,113,113,113,2.5000000000000002e-08,4000.0,0.9999975
114,0.13622016287990846,0.030343361136527035,0.20345552079886434,114,114,114,2.5000000000000002e-08,4000.0,0.9999975
115,0.1373710798798129,0.0333249561717283,0.20441835858066093,115,115,115,2.5000000000000002e-08,4000.0,0.9999975
116,0.13851553887070622,0.03642190799361051,0.20561358947105954,116,116,116,2.5000000000000002e-08,4000.0,0.9999975
117,0.1396934138610959,0.039631241140540605,0.2070118598547915,117,117,117,2.5000000000000002e-08,4000.0,0.9999975
118,0.1410127888666466,0.042950038915205685,0.2085915518650401,118,118,118,2.5000000000000002e-08,4000.0,0.9999975
119,0.14246262187953107,0.04637544177063171,0.21033741970153025,119,119,119,2.5000000000000002e-08,4000.0,0.9999975
120,0.14375466387718916,0.0499046455228909,0.2122377261565875,120,120,120,2.5000000000000002e-08,4000.0,0.9999975
121,0.14489891387347598,0.05353489962142979,0.2142814272684831,121,121,121,2.5000000000000002e-08,4000.0,0.9999975
122,0.14603008088306524,0.05726350562370129,0.21645643038833173,122,122,122,2.5000000000000002e-08,4000.0,0.9999975
123,0.14719687288743444,0.06108781590918069,0.21874920817542925,123,123,123,2.5000000000000002e-08,4000.0,0.9999975
124,0.14833795589220244,0.0650052325793489,0.22114544263002756,124,124,124,2.5000000000000002e-08,4000.0,0.9999975
125,0.14980003990058322,0.06901320645070032,0.22363109087707608,125,125,125,2.5000000000000002e-08,4000.0,0.9999975
126,0.15100733190774918,0.07310923605611451,0.2261933101114376,126,126,126,2.5000000000000002e-08,4000.0,0.9999975
127,0.15213908189616632,0.07729086660713613,0.2288209261397118,127,127,127,2.5000000000000002e-08,4000.0,0.9999975
128,0.1532630818983307,0.08155568891212045,0.2315044148856712,128,128,128,2.5000000000000002e-08,4000.0,0.9999975
129,0.15439112290914636,0.08590133827480273,0.23423556490349823,129,129,129,2.5000000000000002e-08,4000.0,0.9999975
130,0.15551203991344664,0.09032549340738748,0.23700705234413266,130,130,130,2.5000000000000002e-08,4000.0,0.9999975
131,0.15662312290805858,0.09482587538477556,0.2398121092943168,131,131,131,2.5000000000000002e-08,4000.0,0.9999975
132,0.15776224790897686,0.09940024665091018,0.24264436208776277,132,132,132,2.5000000000000002e-08,4000.0,0.9999975
133,0.15912062290590256,0.10404641007359966,0.2454978194539634,133,133,133,2.5000000000000002e-08,4000.0,0.9999975
134,0.16025837291090284,0.10876220803616059,0.2483669379558748,134,134,134,2.5000000000000002e-08,4000.0,0.9999975
135,0.16140687291044742,0.11354552155371105,0.2512466893466473,135,135,135,2.5000000000000002e-08,4000.0,0.9999975
136,0.162580163902021,0.11839426940639806,0.2541325839901014,136,136,136,2.5000000000000002e-08,4000.0,0.9999975
137,0.16370574689062778,0.12330640728756898,0.2570206418433729,137,137,137,2.5000000000000002e-08,4000.0,0.9999975
138,0.16484133088670205,0.12827992696900917,0.2599073289707321,138,138,138,2.5000000000000002e-08,4000.0,0.9999975
139,0.16595283088099677,0.1333128554867367,0.26278948603101776,139,139,139,2.5000000000000002e-08,4000.0,0.9999975
140,0.1673372058721725,0.13840325434993073,0.2656642689699258,140,140,140,2.5000000000000002e-08,4000.0,0.9999975
141,0.16888412287516985,0.14354921877366236,0.268529109663417,141,141,141,2.5000000000000002e-08,4000.0,0.9999975
142,0.17008803888165858,0.14874887693441322,0.27138169340938784,142,142,142,2.5000000000000002e-08,4000.0,0.9999975
143,0.17122391387238167,0.15400038924656972,0.2742199450545769,143,143,143,2.5000000000000002e-08,4000.0,0.9999975
144,0.17234562187513802,0.15930194765817032,0.2770420161171082,144,144,144,2.5000000000000002e-08,4000.0,0.9999975
145,0.17346774687757716,0.16465177496476263,0.2798462689385399,145,145,145,2.5000000000000002e-08,4000.0,0.9999975
146,0.1745835798792541,0.1700481241408454,0.28263125774677694,146,146,146,2.5000000000000002e-08,4000.0,0.9999975
147,0.17578332987613976,0.1754892776887296,0.2853957087145944,147,147,147,2.5000000000000002e-08,4000.0,0.9999975
148,0.17699191287101712,0.18097354700470428,0.28813850134245417,148,148,148,2.5000000000000002e-08,4000.0,0.9999975
149,0.1781262878794223,0.18649927176225198,0.29085865250685117,149,149,149,2.5000000000000002e-08,4000.0,0.9999975
150,0.17926695388450753,0.19206481931186786,0.29355530327946266,150,150,150,2.5000000000000002e-08,4000.0,0.9999975
151,0.1803917878860375,0.19766858409692703,0.29622770783369073,151,151,151,2.5000000000000002e-08,4000.0,0.9999975
152,0.18150816288834903,0.20330898708502432,0.2988752235890926,152,152,152,2.5000000000000002e-08,4000.0,0.9999975
153,0.18269012088421732,0.20898447521426605,0.3014973020129992,153,153,153,2.5000000000000002e-08,4000.0,0.9999975
154,0.1838609958795132,0.2146935208540637,0.30409347987983676,154,154,154,2.5000000000000002e-08,4000.0,0.9999975
155,0.18503632886859123,0.2204346212800338,0.30666337105370306,155,155,155,2.5000000000000002e-08,4000.0,0.9999975
156,0.18618587085802574,0.22620629816262974,0.3092066589349168,156,156,156,2.5000000000000002e-08,4000.0,0.9999975
157,0.18732095485029276,0.23200709706913236,0.3117230896502278,157,157,157,2.5000000000000002e-08,4000.0,0.9999975
158,0.18847420485690236,0.23783558697862017,0.314212465963411,158,158,158,2.5000000000000002e-08,4000.0,0.9999975
159,0.18959628786251415,0.2436903598095379,0.31667464181311433,159,159,159,2.5000000000000002e-08,4000.0,0.9999975
160,0.1907285798661178,0.24957002995949018,0.31910951736939236,160,160,160,2.5000000000000002e-08,4000.0,0.9999975
161,0.19187657986185513,0.2554732338569018,0.32151703452300967,161,161,161,2.5000000000000002e-08,4000.0,0.9999975
162,0.19300962185661774,0.2613986295241994,0.32389717275598184,162,162,162,2.5000000000000002e-08,4000.0,0.9999975
163,0.19415512184787076,0.2673448961521837,0.3262499453663932,163,163,163,2.5000000000000002e-08,4000.0,0.9999975
164,0.195299580853316,0.2733107336852723,0.32857539602857183,164,164,164,2.5000000000000002e-08,4000.0,0.9999975
165,0.19643666486081202,0.2792948624173027,0.3308735956674934,165,165,165,2.5000000000000002e-08,4000.0,0.9999975
166,0.19755795686796773,0.28529602259759096,0.33314463962170743,166,166,166,2.5000000000000002e-08,4000.0,0.9999975
167,0.19867141486611217,0.2913129740469508,0.3353886450658964,167,167,167,2.5000000000000002e-08,4000.0,0.9999975
168,0.1998016648576595,0.29734449578338945,0.3376057486662304,168,168,168,2.5000000000000002e-08,4000.0,0.9999975
169,0.20091024886642117,0.30338938565719964,0.33979610444539493,169,169,169,2.5000000000000002e-08,4000.0,0.9999975
170,0.20202633285953198,0.30944645999518366,0.34195988183787507,170,170,170,2.5000000000000002e-08,4000.0,0.9999975
171,0.2032813748519402,0.3155145532537455,0.3440972639190778,171,171,171,2.5000000000000002e-08,4000.0,0.9999975
172,0.20448258284886833,0.32159251768060104,0.3462084457935834,172,172,172,2.5000000000000002e-08,4000.0,0.9999975
173,0.20562429084384348,0.3276792229848629,0.3482936331288099,173,173,173,2.5000000000000002e-08,4000.0,0.9999975
174,0.20674574984877836,0.3337735560152615,0.3503530408211762,174,174,174,2.5000000000000002e-08,4000.0,0.9999975
175,0.20791749985073693,0.3398744204462736,0.35238689178254123,175,175,175,2.5000000000000002e-08,4000.0,0.9999975
176,0.2090400838496862,0.3459807364719355,0.3543954158366096,176,176,176,2.5000000000000002e-08,4000.0,0.9999975
177,0.21015533385798335,0.35209144050712554,0.3563788487151979,177,177,177,2.5000000000000002e-08,4000.0,0.9999975
178,0.21132645885518286,0.3582054848961075,0.3583374311452938,178,178,178,2.5000000000000002e-08,4000.0,0.9999975
179,0.21245354185521137,0.3643218376281317,0.3602714080198284,179,179,179,2.5000000000000002e-08,4000.0,0.9999975
180,0.21356612484669313,0.37043948205989735,0.3621810276441724,180,180,180,2.5000000000000002e-08,4000.0,0.9999975
181,0.21468424984777812,0.37655741664468806,0.3640665410520685,181,181,181,2.5000000000000002e-08,4000.0,0.9999975
182,0.21579958284564782,0.3826746546679925,0.36592820138471044,182,182,182,2.5000000000000002e-08,4000.0,0.9999975
183,0.2169164578372147,0.38879022398943647,0.3677662633278327,183,183,183,2.5000000000000002e-08,4000.0,0.9999975
184,0.2180258748412598,0.3949031667908484,0.3695809826015699,184,184,184,2.5000000000000002e-08,4000.0,0.9999975
185,0.21913266683986876,0.40101253933029424,0.3713726154984675,185,185,185,2.5000000000000002e-08,4000.0,0.9999975
186,0.22040599984757137,0.4071174117019179,0.3731414184657274,186,186,186,2.5000000000000002e-08,4000.0,0.9999975
187,0.22154629083524924,0.41321686760142784,0.3748876477275707,187,187,187,2.5000000000000002e-08,4000.0,0.9999975
188,0.22266270783438813,0.41931000409708086,0.3766115589446014,188,188,188,2.5000000000000002e-08,4000.0,0.9999975
189,0.22378583282988984,0.42539593140601145,0.3783134069067613,189,189,189,2.5000000000000002e-08,4000.0,0.9999975
190,0.22494354083028156,0.43147377267576464,0.37999344525701206,190,190,190,2.5000000000000002e-08,4000.0,0.9999975
191,0.22605079083587043,0.43754266377089396,0.38165192624325195,191,191,191,2.5000000000000002e-08,4000.0,0.9999975
192,0.22716270782984793,0.4436017530644877,0.38328910049594284,192,192,192,2.5000000000000002e-08,4000.0,0.9999975
193,0.22827395783679094,0.44965020123449384,0.3849052168291897,193,193,193,2.5000000000000002e-08,4000.0,0.9999975
194,0.22941958282899577,0.45568718106471806,0.3865005220633997,194,194,194,2.5000000000000002e-08,4000.0,0.9999975
195,0.230526416838984,0.4617118772503674,0.3880752608675367,195,195,195,2.5000000000000002e-08,4000.0,0.9999975
196,0.23164120884030126,0.467723486208026,0.3896296756194547,196,196,196,2.5000000000000002e-08,4000.0,0.9999975
197,0.23275220884534065,0.47372121588994365,0.3911640062824714,197,197,197,2.5000000000000002e-08,4000.0,0.9999975
198,0.23385304285329767,0.47970428560252537,0.39267849029718854,198,198,198,2.5000000000000002e-08,4000.0,0.9999975
199,0.23496108484687284,0.4856719258289131,0.3941733624867682,199,199,199,2.5000000000000002e-08,4000.0,0.9999975
200,0.23608154285466298,0.4916233780555566,0.39564885497490304,200,200,200,2.5000000000000002e-08,4000.0,0.9999975
201,0.23726100086059887,0.49755789460266603,0.39710519711514963,201,201,201,2.5000000000000002e-08,4000.0,0.9999975
202,0.23844612584798597,0.503474738458452,0.398542615430661,202,202,202,2.5000000000000002e-08,4000.0,0.9999975
203,0.23956654185894877,0.5093731831170543,0.3999613335635695,203,203,203,2.5000000000000002e-08,4000.0,0.9999975
204,0.2407062918646261,0.5152525124200639,0.4013615722328291,204,204,204,2.5000000000000002e-08,4000.0,0.9999975
205,0.24182487485813908,0.5211120204015521,0.4027435492001531,205,205,205,2.5000000000000002e-08,4000.0,0.9999975
206,0.24295649986015633,0.5269510111365145,0.4041074792430794,206,206,206,2.5000000000000002e-08,4000.0,0.9999975
207,0.24407174985390157,0.5327687985926468,0.40545357413448097,207,207,207,2.5000000000000002e-08,4000.0,0.9999975
208,0.24519133285502903,0.5385647064853669,0.4067820426282616,208,208,208,2.5000000000000002e-08,4000.0,0.9999975
209,0.24629491585073993,0.5443380681360078,0.4080930904501612,209,209,209,2.5000000000000002e-08,4000.0,0.9999975
210,0.24751499886042438,0.5500882263330953,0.40938692029373436,210,210,210,2.5000000000000002e-08,4000.0,0.9999975
211,0.24883162387413904,0.5558145331966428,0.4106637318205961,211,211,211,2.5000000000000002e-08,4000.0,0.9999975
212,0.24995712388772517,0.5615163500453835,0.4119237216647467,212,212,212,2.5000000000000002e-08,4000.0,0.9999975
213,0.25107266489067115,0.5671930472668715,0.4131670834405713,213,213,213,2.5000000000000002e-08,4000.0,0.9999975
214,0.2521892898948863,0.5728440041903807,0.41439400775398916,214,214,214,2.5000000000000002e-08,4000.0,0.9999975
215,0.25331866489432286,0.5784686089625368,0.4156046822166973,215,215,215,2.5000000000000002e-08,4000.0,0.9999975
216,0.25446716489386745,0.584066258425611,0.4167992914629661,216,216,216,2.5000000000000002e-08,4000.0,0.9999975
217,0.255785123896203,0.5896363579984194,0.4179780171688209,217,217,217,2.5000000000000002e-08,4000.0,0.9999975
218,0.25693504090304486,0.5951783215597595,0.4191410380733536,218,218,218,2.5000000000000002e-08,4000.0,0.9999975
219,0.25806366591132246,0.600691571334329,0.42028853000194166,219,219,219,2.5000000000000002e-08,4000.0,0.9999975
220,0.25923883191717323,0.6061755377810633,0.4214206658910974,220,220,220,2.5000000000000002e-08,4000.0,0.9999975
221,0.26036779092100915,0.6116296594838403,0.4225376158148444,221,221,221,2.5000000000000002e-08,4000.0,0.9999975
222,0.2614904159127036,0.617053383044494,0.42363954701231143,222,222,222,2.5000000000000002e-08,4000.0,0.9999975
223,0.2626079579058569,0.6224461629780829,0.42472662391655647,223,223,223,2.5000000000000002e-08,4000.0,0.9999975
224,0.26371799990010913,0.6278074616103647,0.4257990081843308,224,224,224,2.5000000000000002e-08,4000.0,0.9999975
225,0.26494416588684544,0.6331367489774228,0.4268568587266443,225,225,225,2.5000000000000002e-08,4000.0,0.9999975
226,0.2660873738786904,0.6384335027273984,0.42790033174013564,226,226,226,2.5000000000000002e-08,4000.0,0.9999975
227,0.2671992908726679,0.6436972080242768,0.4289295807390029,227,227,227,2.5000000000000002e-08,4000.0,0.9999975
228,0.26830754087131936,0.6489273574536869,0.42994475658739617,228,228,228,2.5000000000000002e-08,4000.0,0.9999975
229,0.2694214158691466,0.6541234509306638,0.43094600753228324,229,229,229,2.5000000000000002e-08,4000.0,0.9999975
230,0.2705352908669738,0.6592849956093322,0.43193347923658654,230,230,230,2.5000000000000002e-08,4000.0,0.9999975
231,0.27164283287129365,0.6644115057944677,0.43290731481254713,231,231,231,2.5000000000000002e-08,4000.0,0.9999975
232,0.2727796248800587,0.6695025028548983,0.4338676548552784,232,232,232,2.5000000000000002e-08,4000.0,0.9999975
233,0.27391329187958036,0.6745575151386961,0.434814637476373,233,233,233,2.5000000000000002e-08,4000.0,0.9999975
234,0.2750207088829484,0.6795760778901322,0.4357483983375627,234,234,234,2.5000000000000002e-08,4000.0,0.9999975
235,0.2761342088779202,0.6845577331683474,0.43666907068435834,235,235,235,2.5000000000000002e-08,4000.0,0.9999975
236,0.2772444178699516,0.6895020297677036,0.43757678537960426,236,236,236,2.5000000000000002e-08,4000.0,0.9999975
237,0.2783540008676937,0.6944085231397853,0.4384716709369051,237,237,237,2.5000000000000002e-08,4000.0,0.9999975
238,0.27980991786171217,0.6992767753170062,0.4393538535539206,238,238,238,2.5000000000000002e-08,4000.0,0.9999975
