iter,elapsed_time,obj,gradnorm,eval,grad,L
270,0.31891779495344963,0.057385749193589596,0.2782298845807713,0,310,243.02300100602972
271,0.3199325449531898,0.05711443660204297,0.30617709141679517,0,311,218.72070090542675
272,0.32095362796098925,0.05686088645233834,0.4160797284359645,0,312,196.84863081488407
273,0.32397191994823515,0.05669746003338957,0.2656362096715755,0,315,708.6550709335827
274,0.3249792949500261,0.056599575259932595,0.2606953364625771,0,316,637.7895638402244
275,0.32599108695285395,0.056493084648245574,0.26038009326846256,0,317,574.010607456202
276,0.3270067119447049,0.05637504737453346,0.2600487842148215,0,318,516.6095467105819
277,0.3280280459439382,0.056244237557740696,0.25968143695490864,0,319,464.9485920395237
278,0.32903750395053066,0.05609931495366413,0.25927416551126486,0,320,418.4537328355713
279,0.33014104595349636,0.055938808409550726,0.2588227412520953,0,321,376.6083595520142
280,0.33119300394901074,0.05576110533184333,0.2583225101808694,0,322,338.94752359681274
281,0.33226392095093615,0.05556444087439013,0.2577683595605677,0,323,305.0527712371315
282,0.3332895039493451,0.05534688698584082,0.2571546784827238,0,324,274.54749411341834
283,0.3343089619593229,0.0551063415089661,0.25647531814005275,0,325,247.09274470207652
284,0.3353281289455481,0.054840517601648875,0.25572355184173673,0,326,222.38347023186887
285,0.3363502539577894,0.054546933798734584,0.2548920308433633,0,327,200.14512320868198
286,0.3373688789579319,0.05422290516577409,0.2539727509491161,0,328,180.1306108878138
287,0.33839075395371765,0.053865535999289615,0.2529569917977541,0,329,162.11754979903242
288,0.3394033789518289,0.05347171492103063,0.25183538391287413,0,330,145.90579481912917
289,0.3404210039443569,0.0530381126221092,0.25059799625454277,0,331,131.31521533721624
290,0.3414382949413266,0.05256118833486455,0.24924347979786401,0,332,118.18369380349462
291,0.34245754494622815,0.05203725833859632,0.24796291888384514,0,333,106.36532442314515
292,0.3434755859489087,0.05146466955421937,0.2529409590832925,0,334,95.72879198083064
293,0.34448941895971075,0.05092573978559494,0.43307125614157,0,335,86.15591278274758
294,0.3485227939527249,0.050745390925545523,0.2440344296359584,0,339,620.3225720357826
295,0.34953200195741374,0.05064945703395357,0.24372355355817474,0,340,558.2903148322043
296,0.3505428349599242,0.05054312613285798,0.24341501590081915,0,341,502.4612833489839
297,0.35158237697032746,0.05042528769352453,0.24307315839025787,0,342,452.2151550140855
298,0.3525933769706171,0.05029473370792119,0.24269415025343755,0,343,406.99363951267696
299,0.35360537697852124,0.05015013817534114,0.24227402909217338,0,344,366.2942755614093
300,0.3546186689782189,0.049990047498956386,0.2418084585116632,0,345,329.66484800526837
301,0.3556699189794017,0.04981287071396632,0.2412926697907763,0,346,296.69836320474155
302,0.3567058769694995,0.04961686956246874,0.2407214288461885,0,347,267.0285268842674
303,0.357723292967421,0.04940014863869779,0.24008900117935084,0,348,240.3256741958407
304,0.35873487596109044,0.04916064576638435,0.2393891029532519,0,349,216.29310677625662
305,0.35975429296377115,0.048896123038909896,0.23861489828814972,0,350,194.66379609863097
306,0.3608128349733306,0.04860415863692197,0.23775891863792492,0,351,175.19741648876789
307,0.3618457509728614,0.048282140745618936,0.23681379079761955,0,352,157.6776748398911
308,0.36287658497167286,0.04792726383170002,0.23577759319288982,0,353,141.909907355902
309,0.3638936259812908,0.0475365676578346,0.23476419750123706,0,354,127.7189166203118
310,0.36495445999025833,0.047107675819226064,0.2362208986598027,0,355,114.94702495828062
311,0.3659707929909928,0.046659241945456405,0.2969242148200445,0,356,103.45232246245256
312,0.3689957089809468,0.04651594230854077,0.2633901698159852,0,359,372.4283608648292
313,0.3700987089832779,0.04636923789271726,0.25532256629667355,0,360,335.1855247783463
314,0.37119649998203386,0.04621130285024878,0.2583560725445675,0,361,301.66697230051165
315,0.37222829097299837,0.04604200335346478,0.27574311287434156,0,362,271.5002750704605
316,0.3732460819737753,0.045871103368266795,0.33021126483473917,0,363,244.35024756341443
317,0.3752775819739327,0.045730157689453335,0.2503705931503547,0,365,439.83044561414596
318,0.37629470697720535,0.04560598844581834,0.23629949647993026,0,366,395.84740105273136
319,0.3773114569776226,0.0454727358735998,0.2328060955900334,0,367,356.26266094745824
320,0.37832674897799734,0.045326237118100146,0.23201738688727025,0,368,320.63639485271244
321,0.37934379097714555,0.04516474545787952,0.23305682064055078,0,369,288.57275536744123
322,0.3803570409800159,0.044987374745450295,0.23801201373800188,0,370,259.7154798306971
323,0.3813735409785295,0.04479604143977831,0.25672923471910575,0,371,233.7439318476274
324,0.3823867909813998,0.04460813748646017,0.3303112473423006,0,372,210.36953866286467
325,0.38445070797752123,0.04446383874317463,0.27639475245886486,0,374,378.6651695931564
326,0.38595037498453166,0.04432473036818977,0.2628653848644974,0,375,340.7986526338408
327,0.38697624998167157,0.04417788739671335,0.26654208087520975,0,376,306.7187873704567
328,0.387994249977055,0.04402333092974056,0.29039589209527084,0,377,276.046908633411
329,0.39001599997573067,0.04390991806109277,0.22927474795642333,0,379,496.88443554013986
330,0.3910274169757031,0.043807743835641726,0.22440714713224805,0,380,447.1959919861259
331,0.39203979197191074,0.04369596677420107,0.22342785428803316,0,381,402.4763927875133
332,0.3930522509617731,0.043572338231723746,0.2229157840837827,0,382,362.228753508762
333,0.3940680839587003,0.04343549038250085,0.22248045811750966,0,383,326.00587815788583
334,0.3950836669682758,0.04328404216620043,0.22207227404202468,0,384,293.40529034209726
335,0.3961116669815965,0.04311652788661351,0.22176056401052094,0,385,264.0647613078875
336,0.3971210419840645,0.042931433788569236,0.22191544151745382,0,386,237.65828517709878
337,0.39813341698027216,0.04272762156019739,0.22450401624565444,0,387,213.8924566593889
338,0.39930437598377466,0.04250720181809919,0.24158719968382972,0,388,192.50321099345
